img,true_label,predicted_class,x,y,r_attack,g_attack,b_attack,r_original,g_original,b_original
a_2971.png,0,1,8,13,73,17,26,160,183,196
a_2972.png,3,1,12,22,0,0,0,248,251,246
a_2973.png,1,2,27,9,251,100,213,55,57,7
a_2974.png,8,1,17,14,22,1,3,211,218,237
a_2975.png,0,1,22,8,201,235,255,104,112,115
a_2976.png,1,9,6,26,6,3,159,252,253,252
a_2977.png,0,1,18,22,101,54,52,238,142,155
a_2978.png,2,9,19,24,247,253,253,114,133,88
a_2979.png,0,2,2,5,247,230,104,99,136,218
a_2980.png,1,9,15,10,4,54,150,251,247,231
a_2981.png,0,1,18,28,48,54,136,186,193,198
a_2982.png,9,0,29,25,230,243,224,31,27,23
a_2983.png,0,8,15,22,189,222,242,158,232,238
a_2984.png,2,9,20,23,65,66,92,110,154,209
a_2985.png,6,2,14,2,10,9,32,242,221,196
a_2986.png,8,1,21,25,0,46,164,195,185,179
a_2987.png,5,8,6,19,55,73,4,222,247,247
a_2988.png,0,1,17,15,12,129,0,250,250,239
a_2989.png,2,9,9,18,197,237,252,125,118,106
a_2990.png,5,3,7,18,0,51,0,129,144,151
a_2991.png,0,9,18,18,210,125,244,89,84,117
a_2992.png,3,5,14,8,24,18,48,236,236,221
a_2993.png,9,1,10,10,0,66,0,200,198,197
a_2994.png,5,0,24,17,33,11,19,219,223,229
a_2995.png,8,0,8,3,94,13,131,194,207,220
a_2996.png,0,8,20,10,198,85,57,211,231,247
a_2997.png,7,0,25,10,0,69,7,173,156,135
a_2998.png,0,8,9,6,87,46,222,253,254,253
a_2999.png,2,3,28,27,88,26,55,221,235,233
a_3000.png,0,1,27,6,247,255,255,26,21,23
a_3001.png,8,1,15,18,183,241,207,121,110,95
a_3002.png,5,1,10,7,27,8,3,172,195,186
a_3003.png,0,9,20,24,206,101,255,37,39,44
a_3004.png,2,1,22,10,69,45,0,238,202,191
a_3005.png,3,1,10,7,212,237,190,69,24,14
a_3006.png,0,9,26,7,255,255,220,17,12,17
a_3007.png,8,0,14,12,128,0,20,237,237,241
a_3008.png,6,1,11,23,211,198,251,54,34,33
a_3009.png,3,1,7,11,90,81,48,212,218,220
a_3010.png,1,9,15,21,254,253,245,26,24,28
a_3011.png,0,1,5,7,220,222,255,125,136,146
a_3012.png,5,7,4,15,72,8,117,182,165,152
a_3013.png,6,1,19,5,39,14,0,153,148,148
a_3014.png,8,0,14,5,32,13,28,155,177,181
a_3015.png,7,1,10,12,37,4,207,224,209,206
a_3016.png,8,1,8,23,255,255,255,44,95,207
a_3017.png,0,2,30,15,23,1,58,241,236,239
a_3018.png,9,1,23,18,246,76,222,16,12,18
a_3019.png,5,7,20,16,89,62,50,235,240,241
a_3020.png,8,1,20,12,0,34,225,186,178,200
a_3021.png,5,9,22,7,8,40,114,188,196,200
a_3022.png,2,3,6,15,20,23,43,246,242,234
a_3023.png,2,1,19,10,226,135,233,61,61,57
a_3024.png,0,1,6,11,155,46,36,213,228,252
a_3025.png,2,0,4,14,42,5,7,237,215,207
a_3026.png,8,9,28,12,163,255,243,16,40,69
a_3027.png,9,1,11,16,184,255,255,78,73,67
a_3028.png,5,7,22,3,17,6,75,199,203,207
a_3029.png,2,0,10,10,100,6,81,138,168,191
a_3030.png,2,0,7,21,0,13,223,255,255,251
a_3031.png,5,1,22,9,245,244,245,44,31,11
a_3032.png,2,0,16,29,36,50,55,246,242,209
a_3033.png,8,0,25,17,45,32,104,165,178,167
a_3034.png,0,8,29,9,255,255,255,7,79,116
a_3035.png,0,3,4,13,26,44,34,234,233,235
a_3036.png,0,1,18,9,165,238,200,69,60,52
a_3037.png,6,1,22,14,228,1,255,191,138,111
a_3038.png,5,1,9,16,151,226,196,101,55,64
a_3039.png,5,0,5,14,19,22,29,251,246,247
a_3040.png,3,1,5,8,44,40,30,169,181,172
a_3041.png,5,3,3,29,8,95,4,199,235,207
a_3042.png,8,0,22,18,48,64,0,252,255,250
a_3043.png,5,9,8,17,130,0,201,231,225,222
a_3044.png,1,0,25,24,255,255,255,83,111,158
a_3045.png,0,1,7,14,162,199,198,3,63,116
a_3046.png,9,1,14,11,87,0,125,241,218,214
a_3047.png,1,0,30,18,52,79,99,252,253,253
a_3048.png,2,0,12,23,2,30,22,253,252,255
a_3049.png,3,9,28,8,36,2,96,193,187,173
a_3050.png,1,9,12,7,98,206,60,164,178,197
a_3051.png,2,0,14,26,0,0,139,225,240,240
a_3052.png,0,2,8,11,31,126,75,211,214,221
a_3053.png,9,0,7,11,236,255,155,58,10,11
a_3054.png,1,9,15,12,27,2,185,246,251,191
a_3055.png,5,3,4,2,8,19,3,224,225,223
a_3056.png,1,9,21,6,43,23,18,228,222,231
a_3057.png,5,7,27,23,0,9,12,177,146,125
a_3058.png,9,1,9,6,30,0,0,139,142,132
a_3059.png,5,0,6,21,144,41,152,202,199,193
a_3060.png,8,1,17,18,247,199,236,1,1,5
a_3061.png,0,4,2,6,0,0,0,179,186,198
a_3062.png,5,2,5,24,35,126,56,221,221,220
a_3063.png,6,2,2,9,28,13,11,241,232,240
a_3064.png,8,0,12,8,19,0,62,226,224,229
a_3065.png,0,9,4,19,0,111,89,255,255,255
a_3066.png,7,9,8,17,23,125,119,241,241,255
a_3067.png,3,0,22,7,255,255,255,104,103,96
a_3068.png,7,1,23,12,226,0,255,47,39,36
a_3069.png,8,1,20,13,35,26,123,203,211,199
a_3070.png,8,0,22,22,63,37,0,159,172,168
a_3071.png,2,0,28,2,20,16,25,219,219,150
a_3072.png,6,8,16,13,8,7,35,231,232,227
a_3073.png,3,2,5,2,129,0,72,255,253,253
a_3074.png,3,5,15,22,80,0,77,176,105,60
a_3075.png,0,8,3,7,4,6,5,171,192,251
a_3076.png,8,9,8,20,3,17,81,120,205,239
a_3077.png,9,1,9,16,250,235,210,59,44,51
a_3078.png,5,0,25,25,77,40,50,239,241,235
a_3079.png,9,1,12,11,50,68,13,221,215,173
a_3080.png,5,1,22,14,237,212,212,122,70,28
a_3081.png,9,1,12,13,49,109,2,218,197,185
a_3082.png,8,0,18,16,132,241,248,53,41,45
a_3083.png,8,1,28,6,15,5,39,154,161,162
a_3084.png,6,9,25,10,0,2,29,177,175,168
a_3085.png,6,2,30,21,37,0,255,223,221,220
a_3086.png,9,1,8,20,168,227,254,19,50,84
a_3087.png,0,1,7,7,4,9,15,235,223,242
a_3088.png,9,1,15,23,255,255,44,9,7,19
a_3089.png,1,8,14,16,160,7,234,188,207,206
a_3090.png,2,0,3,21,222,93,131,43,56,39
a_3091.png,5,2,8,13,2,63,78,206,179,146
a_3092.png,0,9,28,7,52,19,96,252,251,245
a_3093.png,9,1,3,4,182,28,16,255,249,251
a_3094.png,9,1,9,21,7,18,3,246,247,249
a_3095.png,3,6,19,17,62,10,145,242,243,235
a_3096.png,1,0,12,13,0,23,93,180,189,198
a_3097.png,7,9,14,21,14,7,71,147,145,146
a_3098.png,2,0,6,2,0,0,52,169,205,229
a_3099.png,8,2,22,17,2,13,31,248,226,196
a_3100.png,8,1,21,5,234,241,211,1,12,16
a_3101.png,7,9,21,2,0,61,62,225,163,159
a_3102.png,2,0,3,17,7,35,205,162,173,148
a_3103.png,4,7,12,4,23,21,107,151,174,193
a_3104.png,1,9,17,9,150,130,255,53,54,50
a_3105.png,8,1,8,14,187,254,255,90,118,144
a_3106.png,7,0,21,23,44,103,124,226,224,223
a_3107.png,8,0,23,20,235,165,247,20,17,21
a_3108.png,2,7,18,5,97,2,13,251,252,246
a_3109.png,0,8,13,18,7,84,113,149,126,105
a_3110.png,4,2,15,9,197,253,233,5,12,18
a_3111.png,1,9,17,5,131,197,229,0,0,0
a_3112.png,7,9,1,29,152,167,92,207,245,252
a_3113.png,0,9,2,9,41,32,39,230,228,232
a_3114.png,1,9,26,24,170,250,223,53,50,50
a_3115.png,3,0,12,27,38,2,0,240,240,240
a_3116.png,6,1,7,4,21,75,52,227,230,221
a_3117.png,5,1,7,14,0,7,105,217,225,209
a_3118.png,3,1,14,4,132,247,0,239,234,230
a_3119.png,3,9,24,25,46,60,0,154,134,112
a_3120.png,4,0,30,18,56,0,23,255,255,255
a_3121.png,8,1,24,18,255,252,247,124,29,9
a_3122.png,5,3,25,12,0,21,6,233,241,224
a_3123.png,7,0,8,25,190,227,255,101,77,68
a_3124.png,7,5,10,8,114,0,102,83,103,208
a_3125.png,0,1,6,15,33,91,24,244,250,253
a_3126.png,4,1,12,21,10,27,143,168,199,146
a_3127.png,8,9,28,18,248,196,225,24,34,21
a_3128.png,9,1,19,16,1,1,2,195,201,217
a_3129.png,5,3,8,24,44,0,70,200,208,217
a_3130.png,8,0,21,7,44,94,110,244,247,247
a_3131.png,5,9,14,1,250,202,225,0,0,0
a_3132.png,5,0,8,5,0,66,12,214,221,206
a_3133.png,9,1,9,12,56,48,8,145,145,154
a_3134.png,0,2,28,15,157,234,243,58,44,39
a_3135.png,8,1,25,20,8,26,180,243,235,224
a_3136.png,8,0,20,17,21,0,1,226,227,226
a_3137.png,6,0,6,19,246,56,181,148,136,114
a_3138.png,7,1,10,23,0,0,4,200,200,212
a_3139.png,9,1,13,13,3,4,12,170,188,200
a_3140.png,5,0,14,29,27,5,66,237,242,241
a_3141.png,3,9,2,17,42,14,0,60,162,232
a_3142.png,6,1,16,25,9,253,197,111,81,76
a_3143.png,9,1,1,21,182,106,86,255,255,255
a_3144.png,9,1,3,4,38,43,3,242,242,242
a_3145.png,5,1,28,24,43,5,75,251,249,249
a_3146.png,9,1,3,7,20,44,79,247,247,247
a_3147.png,4,0,27,22,26,3,24,219,210,150
a_3148.png,9,1,12,18,38,60,13,186,183,176
a_3149.png,7,0,17,10,12,32,30,216,215,206
a_3150.png,9,1,3,5,3,80,52,214,229,246
a_3151.png,5,0,16,24,255,255,237,74,91,96
a_3152.png,8,9,28,11,23,17,72,206,233,223
a_3153.png,2,0,24,29,0,18,156,255,255,219
a_3154.png,5,9,25,25,186,180,238,6,41,149
a_3155.png,0,1,22,4,249,217,217,1,39,66
a_3156.png,0,8,9,18,107,188,20,124,152,180
a_3157.png,6,5,13,18,33,60,11,209,208,210
a_3158.png,5,0,22,12,3,24,6,236,219,214
a_3159.png,3,9,20,26,255,255,253,72,98,67
a_3160.png,8,9,6,14,18,93,13,255,255,255
a_3161.png,5,7,20,3,51,14,38,189,194,190
a_3162.png,1,0,7,29,246,246,253,48,54,61
a_3163.png,5,7,19,16,55,9,44,229,205,200
a_3164.png,7,1,8,17,219,196,235,78,68,77
a_3165.png,0,8,22,27,228,242,254,41,131,231
a_3166.png,8,0,26,12,40,0,0,152,171,168
a_3167.png,6,1,18,14,0,0,145,187,170,154
a_3168.png,8,0,24,17,255,91,255,9,16,28
a_3169.png,4,0,24,4,0,0,0,199,211,209
a_3170.png,8,9,28,10,0,24,54,164,176,175
a_3171.png,8,1,28,20,88,10,87,226,247,247
a_3172.png,8,1,26,22,24,11,20,226,233,236
a_3173.png,5,0,20,23,21,5,19,241,245,245
a_3174.png,5,9,10,4,61,173,0,129,193,205
a_3175.png,0,2,18,6,217,219,179,8,75,132
a_3176.png,0,1,2,13,0,0,76,182,182,182
a_3177.png,9,1,10,11,180,128,0,185,185,178
a_3178.png,9,1,4,25,81,12,186,252,252,252
a_3179.png,5,1,4,8,215,37,46,251,251,249
a_3180.png,3,9,19,13,0,32,0,193,195,192
a_3181.png,9,1,17,16,66,57,3,248,126,155
a_3182.png,4,1,26,4,24,0,0,186,187,154
a_3183.png,3,9,20,5,191,201,236,129,125,128
a_3184.png,8,1,4,12,135,101,8,226,247,242
a_3185.png,2,0,10,3,70,47,76,241,249,248
a_3186.png,6,7,9,20,83,0,77,169,166,153
a_3187.png,8,1,8,7,15,106,45,249,246,243
a_3188.png,1,9,13,16,52,55,0,228,60,43
a_3189.png,1,9,15,18,105,0,117,240,255,255
a_3190.png,7,1,14,22,166,255,229,64,60,60
a_3191.png,8,1,20,22,229,161,255,105,92,93
a_3192.png,6,1,27,15,237,249,121,206,74,80
a_3193.png,8,1,18,12,233,247,208,48,58,76
a_3194.png,7,0,11,10,25,146,143,245,245,249
a_3195.png,5,3,19,15,15,166,52,215,215,201
a_3196.png,0,1,21,14,250,17,231,48,53,25
a_3197.png,0,1,7,7,0,2,0,205,252,251
a_3198.png,8,1,6,8,77,119,80,220,226,228
a_3199.png,5,6,7,6,236,114,189,141,83,45
a_3200.png,1,0,25,23,40,3,28,154,143,138
a_3201.png,8,1,22,19,0,18,11,161,173,162
a_3202.png,6,3,29,27,57,15,94,255,255,255
a_3203.png,0,9,17,9,0,22,42,129,138,148
a_3204.png,3,5,9,22,45,216,33,241,248,239
a_3205.png,8,1,19,18,3,1,62,150,157,156
a_3206.png,8,9,21,13,35,4,12,182,203,203
a_3207.png,8,0,15,7,222,254,249,28,30,39
a_3208.png,9,0,12,13,39,29,13,227,229,237
a_3209.png,8,0,10,4,1,8,5,180,214,197
a_3210.png,2,9,5,5,29,0,168,197,198,171
a_3211.png,8,9,22,9,176,0,0,184,208,220
a_3212.png,7,9,15,2,172,17,0,175,175,116
a_3213.png,9,1,14,19,255,249,255,77,64,61
a_3214.png,2,0,18,4,16,1,93,192,213,198
a_3215.png,2,1,23,9,239,157,201,18,26,38
a_3216.png,4,0,13,7,24,37,0,159,157,167
a_3217.png,9,1,8,19,1,0,162,223,230,228
a_3218.png,3,5,29,12,92,1,43,248,249,248
a_3219.png,2,0,18,17,72,0,35,209,207,203
a_3220.png,8,1,2,11,14,61,10,232,215,213
a_3221.png,9,1,13,17,237,190,163,24,35,36
a_3222.png,3,5,10,6,0,5,80,120,118,122
a_3223.png,7,4,25,15,84,1,222,209,210,176
a_3224.png,9,8,8,27,56,31,24,205,236,214
a_3225.png,8,0,26,22,0,22,0,132,146,164
a_3226.png,8,0,18,22,0,0,0,200,196,197
a_3227.png,2,8,6,22,0,0,195,159,166,140
a_3228.png,0,1,6,7,47,40,29,205,205,205
a_3229.png,8,1,7,8,59,0,0,197,209,210
a_3230.png,8,1,18,18,251,221,222,61,54,50
a_3231.png,6,1,2,16,4,29,10,183,235,203
a_3232.png,7,3,30,5,38,14,112,197,190,175
a_3233.png,8,0,6,22,6,5,11,217,232,235
a_3234.png,5,3,30,28,101,0,79,205,168,141
a_3235.png,8,1,26,10,57,0,25,206,186,165
a_3236.png,2,9,14,3,0,44,135,152,190,245
a_3237.png,1,4,28,11,0,0,218,216,204,181
a_3238.png,0,1,12,11,45,0,0,196,205,203
a_3239.png,8,0,2,28,251,117,31,213,243,248
a_3240.png,6,1,8,13,0,108,5,236,235,231
a_3241.png,7,2,12,23,250,237,248,39,44,30
a_3242.png,5,6,24,16,25,15,4,250,243,223
a_3243.png,9,1,12,20,245,255,208,100,89,89
a_3244.png,9,1,6,3,0,183,0,253,253,255
a_3245.png,8,1,25,18,205,237,144,63,54,52
a_3246.png,8,9,19,17,247,193,207,63,59,71
a_3247.png,8,0,22,14,6,0,60,98,97,96
a_3248.png,2,0,10,7,21,8,36,168,191,218
a_3249.png,7,9,24,5,199,255,253,114,92,70
a_3250.png,2,9,18,14,220,184,220,21,24,25
a_3251.png,2,1,26,26,11,11,91,122,152,90
a_3252.png,8,0,21,21,26,16,106,248,228,248
a_3253.png,5,7,20,5,232,227,250,138,132,151
a_3254.png,5,1,21,11,0,0,141,223,221,218
a_3255.png,9,1,7,7,100,2,24,223,234,252
a_3256.png,2,0,14,10,227,164,254,93,105,79
a_3257.png,1,9,23,11,0,0,48,194,195,193
a_3258.png,2,0,22,8,11,67,19,152,205,247
a_3259.png,3,5,9,17,24,0,0,195,166,132
a_3260.png,2,6,18,6,10,34,2,176,162,136
a_3261.png,0,9,22,26,2,16,0,244,245,241
a_3262.png,2,0,5,12,0,0,0,149,182,214
a_3263.png,8,0,22,17,146,0,0,205,206,215
a_3264.png,5,3,6,19,55,8,65,199,192,183
a_3265.png,9,1,2,25,17,12,66,253,253,253
a_3266.png,3,0,10,26,0,0,0,199,199,196
a_3267.png,9,1,12,12,56,2,151,230,229,231
a_3268.png,7,1,12,14,120,177,0,254,254,255
a_3269.png,2,0,16,3,0,153,31,234,240,237
a_3270.png,1,0,28,10,0,0,72,242,247,246
a_3271.png,5,9,23,14,0,94,76,223,219,225
a_3272.png,8,1,18,12,95,0,30,200,213,220
a_3273.png,2,0,22,3,0,3,5,182,221,211
a_3274.png,8,0,21,9,245,206,190,0,1,1
a_3275.png,9,0,6,16,45,30,2,245,246,245
a_3276.png,7,9,26,20,66,20,119,255,215,200
a_3277.png,0,2,24,16,255,104,202,224,233,234
a_3278.png,0,1,8,7,27,18,15,145,160,204
a_3279.png,8,9,27,8,67,114,52,236,233,207
a_3280.png,8,0,17,13,206,185,230,35,35,40
a_3281.png,0,8,9,19,15,29,3,227,242,240
a_3282.png,3,0,15,24,28,0,3,249,249,247
a_3283.png,3,1,22,14,22,13,56,224,215,200
a_3284.png,0,9,18,16,151,26,0,241,239,243
a_3285.png,0,1,20,2,0,154,116,226,221,199
a_3286.png,8,0,24,15,255,255,255,33,38,57
a_3287.png,5,3,24,20,39,11,29,255,249,232
a_3288.png,4,0,3,17,137,10,51,231,242,246
a_3289.png,0,8,1,3,42,79,7,249,248,246
a_3290.png,8,1,24,17,9,1,31,186,189,212
a_3291.png,0,1,13,8,253,199,195,37,33,77
a_3292.png,3,0,12,5,43,115,32,236,250,251
a_3293.png,9,1,29,22,67,177,50,238,241,251
a_3294.png,6,3,26,28,251,218,234,125,143,130
a_3295.png,9,1,9,15,23,122,15,228,239,246
a_3296.png,5,1,26,20,31,12,38,180,178,165
a_3297.png,8,9,13,8,41,24,69,253,247,243
a_3298.png,6,2,21,17,55,80,183,167,177,151
a_3299.png,0,1,16,14,18,21,0,218,218,220
a_3300.png,5,2,28,10,197,158,215,43,34,21
a_3301.png,7,9,17,12,210,200,255,120,79,44
a_3302.png,5,7,28,7,0,1,0,203,211,199
a_3303.png,5,1,11,9,27,0,137,229,235,230
a_3304.png,7,9,18,25,250,224,0,238,216,208
a_3305.png,3,0,7,16,16,179,0,255,255,255
a_3306.png,6,5,11,18,0,0,25,220,181,167
a_3307.png,3,5,18,17,38,57,45,238,237,237
a_3308.png,6,1,15,28,205,213,255,41,39,36
a_3309.png,6,9,11,21,2,1,1,214,196,200
a_3310.png,8,5,13,9,17,29,118,188,198,190
a_3311.png,3,0,16,20,4,8,154,230,223,219
a_3312.png,6,1,5,23,209,78,226,70,60,29
a_3313.png,5,0,5,15,28,0,44,242,246,248
a_3314.png,0,3,20,26,7,31,106,255,255,255
a_3315.png,0,2,30,14,0,180,0,223,221,217
a_3316.png,6,2,20,17,64,15,34,231,214,198
a_3317.png,4,9,26,15,20,67,23,184,174,140
a_3318.png,2,5,11,23,106,207,186,32,33,44
a_3319.png,8,9,23,8,29,17,22,73,129,190
a_3320.png,8,1,28,23,0,53,30,101,149,149
a_3321.png,2,5,5,6,0,0,29,174,184,185
a_3322.png,2,0,16,6,248,240,252,118,138,128
a_3323.png,8,1,22,12,2,7,52,207,207,207
a_3324.png,0,1,26,11,245,248,248,90,96,62
a_3325.png,1,8,9,11,24,0,213,200,207,198
a_3326.png,0,1,22,17,240,246,248,96,95,71
a_3327.png,8,9,17,5,1,34,1,120,151,178
a_3328.png,0,1,6,14,106,0,0,236,247,249
a_3329.png,0,1,4,13,42,47,0,247,247,247
a_3330.png,9,1,2,5,88,136,8,216,224,236
a_3331.png,4,3,28,22,0,13,11,134,139,110
a_3332.png,9,1,17,17,120,250,255,36,27,39
a_3333.png,6,9,12,25,20,15,132,247,250,240
a_3334.png,4,1,8,17,93,255,221,98,157,196
a_3335.png,8,0,24,15,91,21,77,206,220,232
a_3336.png,2,0,11,4,255,255,255,175,83,76
a_3337.png,0,2,3,18,1,30,67,241,237,234
a_3338.png,2,0,23,7,0,82,0,243,239,236
a_3339.png,0,1,2,29,206,192,0,232,242,251
a_3340.png,8,0,8,19,9,44,26,103,136,203
a_3341.png,2,0,15,18,86,18,10,199,200,190
a_3342.png,8,0,16,13,252,255,156,83,81,85
a_3343.png,7,1,13,24,12,25,126,193,195,222
a_3344.png,6,9,26,14,78,25,40,226,248,225
a_3345.png,9,1,4,3,1,35,53,253,253,253
a_3346.png,7,0,24,18,38,149,47,230,199,161
a_3347.png,7,0,19,18,241,96,169,42,34,30
a_3348.png,3,1,8,20,131,0,103,253,227,209
a_3349.png,9,0,30,8,25,107,168,255,255,255
a_3350.png,2,0,13,14,214,221,239,30,52,76
a_3351.png,8,0,27,14,76,0,0,176,180,182
a_3352.png,2,0,6,9,255,255,196,128,89,74
a_3353.png,6,1,9,19,97,6,90,187,190,175
a_3354.png,8,0,20,5,255,255,233,19,27,28
a_3355.png,5,9,21,11,27,7,88,225,211,206
a_3356.png,9,1,8,16,13,91,46,146,171,167
a_3357.png,7,1,23,10,134,251,236,151,138,104
a_3358.png,7,0,14,8,15,7,7,244,236,237
a_3359.png,8,9,18,10,232,224,238,31,153,167
a_3360.png,6,9,17,18,65,29,0,238,223,215
a_3361.png,4,5,6,15,8,42,5,218,215,196
a_3362.png,8,0,26,21,0,11,4,150,144,138
a_3363.png,7,1,2,29,0,51,126,159,202,240
a_3364.png,8,1,25,16,81,10,112,251,253,255
a_3365.png,6,0,6,23,0,1,108,215,210,184
a_3366.png,3,8,12,12,0,12,16,239,202,159
a_3367.png,2,0,7,17,70,66,142,235,235,235
a_3368.png,0,1,14,11,66,49,75,223,224,241
a_3369.png,8,1,10,7,84,116,18,226,242,251
a_3370.png,4,1,16,14,255,214,251,85,52,57
a_3371.png,3,9,12,2,90,116,0,252,254,248
a_3372.png,0,9,22,5,4,24,52,194,192,196
a_3373.png,8,0,27,19,240,250,213,47,54,51
a_3374.png,8,0,8,20,84,25,1,244,247,242
a_3375.png,6,0,17,15,17,0,188,208,173,119
a_3376.png,9,0,2,7,0,1,0,164,163,167
a_3377.png,9,0,30,8,157,222,255,7,6,6
a_3378.png,9,1,8,14,95,60,122,245,245,245
a_3379.png,0,9,17,8,0,0,0,94,138,202
a_3380.png,1,9,14,28,93,75,80,208,209,202
a_3381.png,9,8,8,22,85,8,46,226,242,239
a_3382.png,8,1,19,21,4,10,14,232,233,222
a_3383.png,0,1,15,8,44,2,129,223,222,222
a_3384.png,3,6,18,2,129,75,26,202,205,210
a_3385.png,9,1,8,4,189,255,136,181,11,15
a_3386.png,8,0,27,14,252,90,237,4,5,13
a_3387.png,8,0,19,18,239,237,252,70,73,69
a_3388.png,6,8,15,19,12,47,32,241,232,188
a_3389.png,7,2,23,15,50,25,40,150,127,125
a_3390.png,1,9,24,10,164,186,224,11,26,54
a_3391.png,8,0,28,18,236,234,241,97,112,109
a_3392.png,5,1,23,12,55,55,0,208,170,159
a_3393.png,8,0,8,19,36,43,149,242,246,250
a_3394.png,5,3,11,25,223,247,220,152,153,157
a_3395.png,0,4,10,27,30,52,22,197,218,234
a_3396.png,2,0,26,24,7,17,170,203,187,151
a_3397.png,9,1,8,7,0,0,71,154,168,200
a_3398.png,4,7,17,4,11,72,0,232,245,246
a_3399.png,5,7,7,17,70,49,21,247,245,235
a_3400.png,0,1,26,27,1,76,11,218,214,204
a_3401.png,9,1,4,4,52,5,16,253,255,255
a_3402.png,6,8,13,17,255,240,244,35,24,36
a_3403.png,1,9,18,20,61,20,75,181,182,183
a_3404.png,8,9,21,11,66,62,0,206,200,204
a_3405.png,2,0,11,13,56,0,188,175,184,189
a_3406.png,5,9,21,17,42,1,135,236,232,233
a_3407.png,1,9,24,2,70,0,0,215,213,188
a_3408.png,2,1,6,12,8,68,0,165,164,115
a_3409.png,3,5,22,20,229,119,157,79,22,14
a_3410.png,8,0,9,21,55,10,50,212,225,212
a_3411.png,0,9,28,27,6,137,171,246,246,246
a_3412.png,0,5,11,16,33,36,23,245,246,246
a_3413.png,0,1,19,4,115,0,0,100,156,226
a_3414.png,9,1,8,7,27,12,10,255,255,255
a_3415.png,9,1,16,16,32,0,49,147,179,179
a_3416.png,5,7,23,19,4,36,117,213,203,194
a_3417.png,8,1,6,7,13,31,0,204,214,240
a_3418.png,9,1,10,10,0,0,255,151,153,153
a_3419.png,3,0,15,27,150,255,255,54,53,55
a_3420.png,3,9,15,20,248,136,246,87,77,52
a_3421.png,2,0,28,8,190,254,230,107,131,190
a_3422.png,7,9,21,23,81,28,13,152,158,152
a_3423.png,6,4,14,17,7,2,35,160,136,131
a_3424.png,9,0,15,13,11,95,0,255,255,245
a_3425.png,0,1,13,18,132,255,120,26,24,27
a_3426.png,0,8,8,13,17,40,12,190,197,195
a_3427.png,5,7,10,2,16,17,58,176,215,245
a_3428.png,0,9,29,22,255,255,255,139,133,137
a_3429.png,6,1,26,25,49,183,167,108,104,92
a_3430.png,7,0,10,24,13,34,47,241,250,251
a_3431.png,5,7,22,17,0,137,0,255,250,255
a_3432.png,9,1,15,17,250,254,254,85,34,38
a_3433.png,7,0,23,25,255,21,8,227,237,126
a_3434.png,9,1,10,2,8,30,54,232,232,222
a_3435.png,0,1,8,10,6,86,52,139,135,135
a_3436.png,2,8,26,27,4,0,98,221,222,225
a_3437.png,3,0,14,3,12,65,164,170,170,172
a_3438.png,0,2,25,13,8,105,234,175,167,142
a_3439.png,8,9,27,17,141,253,241,83,7,11
a_3440.png,9,1,19,11,21,54,14,196,201,206
a_3441.png,5,3,16,20,0,0,0,212,218,197
a_3442.png,9,1,17,6,2,14,167,253,251,249
a_3443.png,2,1,8,22,255,255,186,16,35,50
a_3444.png,8,1,23,13,255,255,144,72,85,109
a_3445.png,0,1,4,8,30,36,6,124,185,226
a_3446.png,9,1,8,27,210,177,248,158,186,214
a_3447.png,2,0,5,21,0,42,51,136,160,140
a_3448.png,1,8,13,7,55,0,45,188,189,203
a_3449.png,5,1,11,20,154,29,75,251,253,252
a_3450.png,5,3,10,10,68,246,108,57,42,48
a_3451.png,6,0,26,6,123,30,184,246,218,182
a_3452.png,8,0,14,6,19,0,4,180,202,231
a_3453.png,3,9,28,11,255,255,255,75,19,37
a_3454.png,7,9,24,14,0,0,111,165,154,87
a_3455.png,6,5,13,14,10,12,0,159,139,114
a_3456.png,6,9,21,19,20,10,83,218,216,214
a_3457.png,0,1,1,2,175,14,16,193,233,249
a_3458.png,0,1,4,10,25,28,6,214,223,231
a_3459.png,1,0,25,9,0,65,129,165,157,148
a_3460.png,7,0,7,20,254,184,234,117,84,82
a_3461.png,5,1,8,8,0,99,0,245,247,247
a_3462.png,6,1,13,2,35,20,26,253,253,253
a_3463.png,6,9,7,16,28,24,22,198,160,131
a_3464.png,8,0,11,7,103,10,7,230,245,227
a_3465.png,5,1,8,5,51,12,20,124,137,161
a_3466.png,0,1,2,10,97,59,54,252,249,230
a_3467.png,7,4,20,21,11,57,29,218,219,210
a_3468.png,1,9,19,2,154,221,245,77,76,78
a_3469.png,8,1,27,23,23,42,34,219,218,222
a_3470.png,3,9,26,5,229,220,251,25,25,23
a_3471.png,2,0,25,25,28,19,0,219,232,233
a_3472.png,8,0,26,8,0,46,131,133,156,158
a_3473.png,9,1,9,8,0,255,15,161,157,167
a_3474.png,7,9,24,1,78,16,82,238,239,228
a_3475.png,8,0,16,9,143,230,229,13,35,59
a_3476.png,6,8,13,17,0,0,104,203,149,205
a_3477.png,9,8,17,12,18,42,42,253,253,254
a_3478.png,8,1,1,25,67,24,23,255,255,255
a_3479.png,0,8,26,13,58,21,191,199,166,174
a_3480.png,2,0,4,12,116,90,32,143,233,252
a_3481.png,7,0,14,26,0,146,122,179,185,189
a_3482.png,8,0,28,16,231,202,254,117,133,126
a_3483.png,9,1,12,14,187,90,255,87,85,95
a_3484.png,2,3,26,12,0,0,0,253,253,253
a_3485.png,8,9,29,17,255,184,255,106,101,98
a_3486.png,7,5,12,14,135,31,11,227,227,227
