img,true_label,predicted_class,x,y,g_attack,g_original
b_3286.png,5,7,4,16,0,234
b_3287.png,2,3,17,3,3,71
b_3288.png,2,1,26,8,0,232
b_3289.png,1,9,23,10,0,144
b_3290.png,5,9,18,8,236,106
b_3291.png,6,3,10,15,6,148
b_3292.png,2,0,9,3,12,253
b_3293.png,1,9,16,11,244,22
b_3294.png,5,1,27,19,2,203
b_3295.png,9,2,1,21,58,247
b_3296.png,8,9,27,15,255,14
b_3297.png,5,9,23,17,0,162
b_3298.png,8,0,25,14,0,125
b_3299.png,7,9,1,20,32,235
b_3300.png,0,2,2,9,0,170
b_3301.png,1,9,16,19,0,204
b_3302.png,0,1,2,23,0,244
b_3303.png,4,9,17,8,5,243
b_3304.png,1,9,16,16,1,220
b_3305.png,0,1,27,14,248,85
b_3306.png,1,9,13,18,0,111
b_3307.png,1,9,25,7,0,173
b_3308.png,6,2,27,27,0,123
b_3309.png,2,5,8,3,33,230
b_3310.png,4,6,23,10,255,165
b_3311.png,6,9,26,25,255,2
b_3312.png,7,9,11,16,19,219
b_3313.png,8,2,27,15,0,174
b_3314.png,2,6,20,9,234,25
b_3315.png,8,1,27,22,255,25
b_3316.png,6,2,22,4,242,65
b_3317.png,1,9,22,13,255,5
b_3318.png,4,2,23,20,3,134
b_3319.png,6,2,10,13,24,172
b_3320.png,7,9,23,27,0,169
b_3321.png,1,9,11,15,63,186
b_3322.png,3,5,16,6,15,253
b_3323.png,9,1,27,21,66,205
b_3324.png,6,1,24,15,21,115
b_3325.png,3,9,26,11,255,26
b_3326.png,4,5,13,15,0,221
b_3327.png,4,1,15,3,252,57
b_3328.png,0,9,3,16,20,255
b_3329.png,4,1,10,8,255,78
b_3330.png,4,1,19,24,255,61
b_3331.png,3,9,18,14,7,240
b_3332.png,1,9,9,15,25,228
b_3333.png,4,2,15,2,8,204
b_3334.png,3,5,5,23,14,244
b_3335.png,1,9,3,13,18,212
b_3336.png,6,9,13,18,0,149
b_3337.png,0,4,2,9,12,183
b_3338.png,2,7,20,10,6,212
b_3339.png,4,2,14,18,10,243
b_3340.png,0,3,21,20,2,213
b_3341.png,7,9,9,8,254,38
b_3342.png,2,7,18,6,0,135
b_3343.png,9,4,20,8,5,145
b_3344.png,2,6,22,22,224,58
b_3345.png,1,9,14,19,0,207
b_3346.png,1,9,17,10,255,31
b_3347.png,6,5,18,12,219,32
b_3348.png,5,9,9,27,36,242
b_3349.png,6,1,6,16,246,5
b_3350.png,0,1,27,14,255,44
b_3351.png,2,6,15,15,226,59
b_3352.png,2,9,9,12,255,54
b_3353.png,8,1,26,18,6,87
b_3354.png,6,5,5,11,0,244
b_3355.png,1,6,21,18,2,245
b_3356.png,2,0,19,9,8,230
b_3357.png,2,5,10,13,0,222
b_3358.png,5,9,22,18,237,45
b_3359.png,1,6,27,5,4,163
b_3360.png,2,0,13,23,0,170
b_3361.png,4,9,21,4,241,96
b_3362.png,5,9,25,3,255,16
b_3363.png,3,9,10,26,255,56
b_3364.png,9,1,17,13,0,244
b_3365.png,2,4,6,9,0,128
b_3366.png,5,3,5,20,50,176
b_3367.png,3,5,22,3,0,229
b_3368.png,2,7,23,22,29,168
b_3369.png,7,9,8,19,0,237
b_3370.png,8,0,23,19,255,30
b_3371.png,4,2,18,13,187,28
b_3372.png,8,0,27,14,0,177
b_3373.png,2,5,10,15,246,61
b_3374.png,6,9,24,10,255,16
b_3375.png,6,2,27,14,255,34
b_3376.png,6,5,27,3,0,255
b_3377.png,2,9,21,16,255,44
b_3378.png,5,2,19,19,2,235
b_3379.png,2,1,27,7,252,86
b_3380.png,4,2,19,4,3,98
b_3381.png,1,9,13,27,0,139
b_3382.png,4,3,6,21,0,64
b_3383.png,5,9,17,27,16,238
b_3384.png,7,9,3,18,0,242
b_3385.png,5,3,12,16,0,105
b_3386.png,0,3,4,7,0,198
b_3387.png,5,2,27,14,1,239
b_3388.png,0,4,14,13,0,235
b_3389.png,0,2,3,9,24,177
b_3390.png,0,5,5,13,7,112
b_3391.png,1,9,24,10,255,9
b_3392.png,9,3,19,8,15,129
b_3393.png,9,1,27,14,0,155
b_3394.png,1,9,20,4,239,17
b_3395.png,5,6,5,15,0,250
b_3396.png,0,1,1,22,0,179
b_3397.png,5,6,6,10,0,169
b_3398.png,2,9,18,20,223,23
b_3399.png,2,1,16,13,12,139
b_3400.png,4,2,25,18,0,164
b_3401.png,3,5,9,14,29,239
b_3402.png,7,2,23,16,73,171
b_3403.png,7,9,11,10,0,215
b_3404.png,3,9,27,19,236,86
b_3405.png,9,1,8,3,70,254
b_3406.png,4,1,20,23,255,64
b_3407.png,0,5,2,3,0,215
b_3408.png,8,0,13,23,0,195
b_3409.png,6,1,16,9,0,197
b_3410.png,2,0,9,13,255,28
b_3411.png,2,0,21,2,0,244
b_3412.png,5,1,21,25,0,138
b_3413.png,3,2,21,7,0,133
b_3414.png,8,1,27,15,255,54
b_3415.png,0,1,3,20,19,204
b_3416.png,8,9,27,25,252,28
b_3417.png,9,0,26,5,0,199
b_3418.png,7,9,24,3,0,236
b_3419.png,5,9,25,15,10,154
b_3420.png,8,3,27,6,239,56
b_3421.png,1,9,24,19,255,111
b_3422.png,1,9,16,15,0,192
b_3423.png,2,6,16,4,55,188
b_3424.png,7,9,26,23,0,154
b_3425.png,1,9,15,16,246,44
b_3426.png,6,9,11,21,12,199
b_3427.png,7,4,2,8,2,251
b_3428.png,5,3,18,15,10,210
b_3429.png,5,9,9,18,2,215
b_3430.png,3,6,4,3,0,228
b_3431.png,1,9,16,15,0,230
b_3432.png,1,9,24,21,247,73
b_3433.png,7,9,3,18,4,217
b_3434.png,2,7,19,9,9,138
b_3435.png,1,5,27,13,0,233
b_3436.png,6,1,5,15,252,71
b_3437.png,5,7,26,20,233,87
b_3438.png,5,7,4,11,24,209
b_3439.png,1,6,17,13,0,151
b_3440.png,0,3,2,19,0,161
b_3441.png,1,9,25,8,0,151
b_3442.png,2,6,6,9,1,130
b_3443.png,2,3,4,7,0,236
b_3444.png,2,0,14,18,0,100
b_3445.png,3,9,27,7,228,10
b_3446.png,8,1,23,17,0,104
b_3447.png,6,5,17,13,0,73
b_3448.png,0,9,24,17,0,118
b_3449.png,6,2,10,14,0,116
b_3450.png,0,6,2,17,0,158
b_3451.png,8,1,26,14,255,35
b_3452.png,1,9,25,7,251,31
b_3453.png,3,7,17,12,255,7
b_3454.png,3,1,3,9,13,165
b_3455.png,6,3,3,19,10,224
b_3456.png,8,0,26,6,4,184
b_3457.png,6,4,14,15,2,118
b_3458.png,2,9,17,9,4,150
b_3459.png,3,6,18,24,82,216
b_3460.png,4,1,12,13,248,34
b_3461.png,8,2,12,5,0,149
b_3462.png,3,5,6,3,38,143
b_3463.png,7,9,15,21,14,220
b_3464.png,5,7,17,25,255,36
b_3465.png,5,9,27,20,255,71
b_3466.png,2,0,20,25,5,124
b_3467.png,1,4,27,27,39,226
b_3468.png,5,2,21,18,0,218
b_3469.png,5,3,4,14,255,7
b_3470.png,9,1,27,15,29,215
b_3471.png,5,9,17,8,0,201
b_3472.png,0,2,2,16,1,154
b_3473.png,0,8,11,13,51,251
b_3474.png,0,9,7,23,1,163
b_3475.png,3,9,24,14,250,88
b_3476.png,9,1,25,9,3,228
b_3477.png,8,1,27,15,255,14
b_3478.png,5,9,26,14,255,61
b_3479.png,7,5,18,8,255,2
b_3480.png,1,9,13,16,17,157
b_3481.png,2,1,17,16,239,65
b_3482.png,4,7,22,25,0,213
b_3483.png,8,1,21,14,255,5
b_3484.png,0,1,3,9,2,104
b_3485.png,7,1,11,19,11,168
b_3486.png,8,9,20,9,246,21
b_3487.png,6,1,26,17,232,7
b_3488.png,6,2,9,13,254,37
b_3489.png,2,9,20,8,245,0
b_3490.png,7,9,12,15,21,248
b_3491.png,3,5,19,23,0,251
b_3492.png,0,1,25,14,255,84
b_3493.png,1,9,17,14,2,164
b_3494.png,1,9,17,17,22,144
b_3495.png,1,9,20,13,0,168
b_3496.png,1,9,13,19,41,213
b_3497.png,1,9,24,8,247,57
b_3498.png,1,9,17,16,0,234
b_3499.png,1,9,26,19,232,0
b_3500.png,6,5,14,17,0,240
b_3501.png,2,1,4,6,255,54
b_3502.png,4,7,14,4,240,102
b_3503.png,9,7,27,12,0,198
b_3504.png,1,9,9,14,0,230
b_3505.png,9,1,12,12,227,96
b_3506.png,2,9,20,3,41,228
b_3507.png,6,1,7,17,0,117
b_3508.png,7,9,25,5,6,178
b_3509.png,1,6,13,19,29,192
b_3510.png,2,4,16,23,24,180
b_3511.png,7,4,21,19,0,163
b_3512.png,9,1,27,19,0,104
b_3513.png,6,3,9,2,3,249
b_3514.png,0,9,24,27,2,201
b_3515.png,0,3,3,24,19,130
b_3516.png,4,7,12,9,204,19
b_3517.png,1,9,20,13,220,14
b_3518.png,6,2,27,19,211,24
b_3519.png,9,1,24,15,250,54
b_3520.png,1,9,11,12,3,201
b_3521.png,6,2,11,12,0,89
b_3522.png,7,4,17,15,0,117
b_3523.png,5,2,27,12,0,190
b_3524.png,2,7,9,3,23,171
b_3525.png,1,9,12,15,0,229
b_3526.png,6,9,21,3,23,185
b_3527.png,0,1,3,5,23,154
b_3528.png,5,3,14,9,0,126
b_3529.png,1,9,15,18,9,164
b_3530.png,3,0,9,12,38,255
b_3531.png,6,9,26,20,241,8
b_3532.png,1,9,21,15,215,104
b_3533.png,0,3,3,19,12,201
b_3534.png,5,9,20,14,0,205
b_3535.png,6,2,24,5,255,21
b_3536.png,5,1,18,8,229,79
b_3537.png,0,5,10,2,41,200
b_3538.png,8,1,26,17,0,241
b_3539.png,3,7,19,8,0,255
b_3540.png,4,2,11,12,0,212
b_3541.png,3,9,5,5,0,168
b_3542.png,8,1,24,22,240,2
b_3543.png,6,1,24,13,223,14
b_3544.png,7,9,4,10,80,244
b_3545.png,2,1,17,12,255,23
b_3546.png,8,0,20,19,0,229
b_3547.png,1,9,15,12,0,205
b_3548.png,5,6,5,15,0,188
b_3549.png,3,2,25,8,11,194
b_3550.png,5,7,20,14,240,45
b_3551.png,7,2,18,7,0,195
b_3552.png,2,0,3,9,0,222
b_3553.png,7,5,23,21,4,198
b_3554.png,9,1,10,24,0,234
b_3555.png,0,9,9,23,21,170
b_3556.png,3,5,19,18,32,165
b_3557.png,1,9,27,19,222,14
b_3558.png,6,4,26,18,255,10
b_3559.png,9,1,14,11,30,214
b_3560.png,4,6,9,24,0,116
b_3561.png,6,9,25,14,237,90
b_3562.png,7,5,26,23,0,211
b_3563.png,7,9,21,5,0,196
b_3564.png,3,5,17,25,28,156
b_3565.png,7,5,25,18,8,179
b_3566.png,1,2,27,21,255,30
b_3567.png,1,9,9,13,0,253
b_3568.png,5,3,27,9,4,206
b_3569.png,3,1,27,7,254,32
b_3570.png,4,2,6,13,0,188
b_3571.png,9,1,17,3,39,202
b_3572.png,9,1,27,16,0,182
b_3573.png,3,0,5,21,77,160
b_3574.png,7,4,19,3,7,194
b_3575.png,8,1,26,18,225,20
b_3576.png,2,4,26,16,255,68
b_3577.png,7,9,18,19,255,22
b_3578.png,5,9,18,16,0,172
b_3579.png,1,9,5,17,0,251
b_3580.png,8,1,27,13,247,91
b_3581.png,5,2,5,16,0,211
b_3582.png,4,3,11,12,0,194
b_3583.png,2,0,12,24,18,181
b_3584.png,6,4,14,13,0,156
b_3585.png,6,9,12,16,6,84
b_3586.png,0,2,23,13,7,255
b_3587.png,3,5,25,12,108,221
b_3588.png,6,1,13,17,0,187
b_3589.png,4,6,17,7,255,97
b_3590.png,7,0,26,22,7,199
b_3591.png,0,2,7,13,0,253
b_3592.png,2,3,20,27,0,159
b_3593.png,8,1,26,13,255,46
b_3594.png,9,1,21,15,0,133
b_3595.png,3,2,27,12,13,210
b_3596.png,6,9,27,19,0,184
b_3597.png,1,6,15,23,7,250
b_3598.png,3,0,5,11,43,204
b_3599.png,6,9,15,13,255,30
b_3600.png,5,6,25,23,32,247
b_3601.png,7,4,3,19,0,118
b_3602.png,3,5,5,5,0,201
b_3603.png,8,1,21,19,0,170
b_3604.png,6,9,27,12,249,4
b_3605.png,3,6,20,16,0,171
b_3606.png,1,9,11,5,21,243
b_3607.png,1,9,26,22,230,35
b_3608.png,2,5,10,13,6,216
b_3609.png,6,9,14,11,9,138
b_3610.png,8,0,8,27,0,237
b_3611.png,6,4,25,8,255,60
b_3612.png,2,0,9,19,9,137
b_3613.png,1,9,15,15,0,165
b_3614.png,0,1,6,11,20,188
b_3615.png,0,7,3,8,52,255
b_3616.png,4,5,12,18,0,156
b_3617.png,7,2,6,10,255,20
b_3618.png,0,2,27,20,14,138
b_3619.png,1,9,15,19,0,199
b_3620.png,0,9,7,7,0,210
b_3621.png,6,9,26,8,0,113
b_3622.png,0,6,4,6,0,142
b_3623.png,4,9,20,1,0,167
b_3624.png,0,1,27,13,0,172
b_3625.png,4,7,13,25,5,176
b_3626.png,1,9,13,10,0,184
b_3627.png,1,9,16,9,5,109
b_3628.png,8,5,12,9,254,29
b_3629.png,7,4,2,22,25,118
b_3630.png,8,0,27,15,0,151
b_3631.png,9,1,25,13,5,255
b_3632.png,4,2,26,2,0,201
b_3633.png,0,4,3,27,255,69
b_3634.png,9,1,3,6,255,81
b_3635.png,1,9,7,25,0,189
b_3636.png,7,1,10,16,255,70
b_3637.png,7,1,7,18,16,231
b_3638.png,4,5,21,18,3,242
b_3639.png,5,7,27,27,0,172
b_3640.png,3,5,14,12,243,18
b_3641.png,6,4,24,15,255,46
b_3642.png,1,9,20,19,1,237
b_3643.png,3,5,26,12,8,223
b_3644.png,6,4,27,16,255,30
b_3645.png,4,1,12,24,255,38
b_3646.png,0,2,23,16,76,251
b_3647.png,7,1,22,6,14,156
b_3648.png,9,3,16,22,8,231
b_3649.png,6,2,13,15,0,123
b_3650.png,5,1,25,9,0,216
b_3651.png,4,0,11,18,0,225
b_3652.png,3,5,15,27,0,109
b_3653.png,7,9,2,13,0,238
b_3654.png,0,9,25,13,0,212
b_3655.png,6,2,5,21,25,200
b_3656.png,3,9,23,4,21,185
b_3657.png,8,0,27,17,0,130
b_3658.png,0,3,2,9,0,171
b_3659.png,4,7,25,11,0,250
b_3660.png,6,2,12,13,0,102
b_3661.png,5,9,9,27,53,225
b_3662.png,0,6,4,7,0,202
b_3663.png,6,1,18,17,0,166
b_3664.png,6,7,15,14,0,186
b_3665.png,7,9,26,25,3,225
b_3666.png,0,9,3,24,14,187
b_3667.png,0,9,2,25,0,252
b_3668.png,3,2,5,3,19,224
b_3669.png,9,1,10,7,225,19
b_3670.png,5,3,7,9,0,207
b_3671.png,2,3,9,21,5,182
b_3672.png,2,7,20,2,12,167
b_3673.png,4,1,14,13,14,250
b_3674.png,5,3,3,3,11,163
b_3675.png,0,2,26,8,0,255
b_3676.png,1,9,7,16,11,252
b_3677.png,1,9,17,12,0,150
b_3678.png,2,0,18,27,0,230
b_3679.png,3,9,21,8,0,167
b_3680.png,5,9,18,17,7,200
b_3681.png,3,9,25,8,242,62
b_3682.png,7,1,27,26,253,28
b_3683.png,7,9,24,3,5,165
b_3684.png,2,0,9,6,11,116
b_3685.png,6,9,26,18,243,40
b_3686.png,7,9,2,25,0,212
b_3687.png,0,1,9,5,0,164
b_3688.png,2,9,15,20,9,193
b_3689.png,4,7,12,10,250,46
b_3690.png,4,1,18,17,238,6
b_3691.png,5,6,19,15,13,228
b_3692.png,2,6,19,13,252,12
b_3693.png,3,0,27,19,0,222
b_3694.png,6,1,26,17,255,32
b_3695.png,8,9,11,21,0,172
b_3696.png,2,5,3,15,0,239
b_3697.png,0,7,2,17,0,236
b_3698.png,1,9,19,13,0,211
b_3699.png,3,5,12,18,20,160
b_3700.png,2,6,15,17,253,82
b_3701.png,4,2,13,6,250,37
b_3702.png,1,9,23,17,0,198
b_3703.png,0,8,2,17,37,222
b_3704.png,8,0,26,15,26,139
b_3705.png,5,7,5,15,11,121
b_3706.png,8,9,10,19,15,196
b_3707.png,5,3,2,4,0,150
b_3708.png,0,9,20,15,255,85
b_3709.png,8,1,27,24,248,58
b_3710.png,2,7,23,12,0,203
b_3711.png,2,3,6,20,0,136
b_3712.png,8,1,27,12,12,229
b_3713.png,0,9,3,21,9,255
b_3714.png,0,7,7,5,8,223
b_3715.png,4,9,15,14,17,124
b_3716.png,1,6,9,25,0,200
b_3717.png,0,9,4,6,4,237
b_3718.png,1,9,26,19,7,147
b_3719.png,9,1,24,16,239,15
b_3720.png,7,9,17,5,0,205
b_3721.png,8,9,25,13,233,82
b_3722.png,6,9,11,13,6,172
b_3723.png,6,9,15,15,238,18
b_3724.png,5,3,19,18,0,221
b_3725.png,4,7,16,22,244,39
b_3726.png,1,9,16,14,255,88
b_3727.png,1,9,15,13,0,202
b_3728.png,3,9,12,3,0,204
b_3729.png,9,1,23,27,255,3
b_3730.png,8,1,27,16,2,234
b_3731.png,6,2,27,24,18,220
b_3732.png,6,9,22,19,1,136
b_3733.png,6,4,17,15,255,70
b_3734.png,0,3,5,24,3,198
b_3735.png,0,2,27,13,4,206
b_3736.png,9,1,24,15,0,183
b_3737.png,3,5,14,19,1,160
b_3738.png,1,6,13,21,0,219
b_3739.png,5,3,5,17,0,251
b_3740.png,6,3,13,13,4,159
b_3741.png,1,9,15,13,32,157
b_3742.png,4,7,15,6,0,216
b_3743.png,3,7,18,23,246,40
b_3744.png,1,9,15,15,248,56
b_3745.png,3,5,19,5,0,206
b_3746.png,0,2,23,19,68,219
b_3747.png,2,9,12,11,249,49
b_3748.png,5,7,5,17,0,239
b_3749.png,2,0,11,3,0,188
b_3750.png,4,6,10,23,46,133
b_3751.png,7,3,23,4,0,218
b_3752.png,9,1,24,13,252,51
b_3753.png,8,9,26,9,250,46
b_3754.png,0,1,7,4,0,238
b_3755.png,0,8,3,19,0,176
b_3756.png,3,5,5,5,0,210
b_3757.png,1,9,17,11,0,211
b_3758.png,0,9,2,21,16,252
b_3759.png,2,6,13,8,12,122
b_3760.png,6,3,1,15,49,252
b_3761.png,2,4,17,5,0,157
b_3762.png,4,1,22,13,255,49
b_3763.png,3,9,25,20,17,250
b_3764.png,0,1,17,3,0,156
b_3765.png,7,2,27,11,28,175
b_3766.png,2,0,13,11,0,194
b_3767.png,2,5,16,11,231,13
b_3768.png,1,9,23,13,0,177
b_3769.png,1,9,16,15,247,54
b_3770.png,8,9,20,10,244,15
b_3771.png,6,4,13,5,0,121
b_3772.png,2,3,8,21,0,209
b_3773.png,1,0,17,11,0,221
b_3774.png,3,9,23,8,0,217
b_3775.png,3,6,21,18,16,245
b_3776.png,2,9,21,13,255,109
b_3777.png,3,5,16,9,255,5
b_3778.png,0,3,19,7,5,173
b_3779.png,7,9,22,9,13,153
b_3780.png,4,2,25,19,198,58
b_3781.png,5,6,19,15,3,241
b_3782.png,6,2,18,16,0,121
b_3783.png,6,3,8,10,255,13
b_3784.png,2,4,27,17,255,45
b_3785.png,6,9,27,17,255,107
b_3786.png,2,7,19,5,7,192
b_3787.png,1,9,12,17,30,120
b_3788.png,3,2,6,2,18,153
b_3789.png,3,6,4,3,0,202
b_3790.png,2,6,16,4,255,60
b_3791.png,6,4,14,11,30,181
b_3792.png,7,6,8,8,0,219
b_3793.png,5,9,27,7,0,204
b_3794.png,2,1,17,20,0,101
b_3795.png,2,3,12,16,255,65
b_3796.png,6,9,11,16,0,166
b_3797.png,2,9,24,3,255,25
b_3798.png,0,9,24,27,0,241
b_3799.png,1,6,13,10,34,232
b_3800.png,2,9,14,3,0,168
b_3801.png,2,6,19,5,255,49
b_3802.png,7,9,11,14,51,207
b_3803.png,6,9,20,4,17,251
b_3804.png,4,1,16,3,255,68
b_3805.png,5,2,18,12,23,200
b_3806.png,8,1,25,15,18,100
b_3807.png,6,9,15,12,21,199
b_3808.png,0,9,13,19,255,96
b_3809.png,2,9,21,7,27,203
b_3810.png,6,4,14,13,0,199
b_3811.png,6,9,26,24,219,2
b_3812.png,6,2,14,23,0,199
b_3813.png,8,9,11,10,29,217
b_3814.png,0,3,25,11,0,110
b_3815.png,1,9,13,14,0,206
b_3816.png,0,9,3,21,0,239
b_3817.png,6,9,10,17,0,180
b_3818.png,7,9,27,20,2,172
b_3819.png,5,3,1,8,0,228
b_3820.png,9,1,22,12,0,134
b_3821.png,4,7,16,22,255,51
b_3822.png,2,5,23,19,0,190
b_3823.png,8,9,15,15,0,255
b_3824.png,7,9,13,15,11,229
b_3825.png,9,1,4,8,227,85
b_3826.png,9,1,25,25,23,236
b_3827.png,6,2,20,2,255,11
b_3828.png,0,3,3,9,14,252
b_3829.png,2,4,7,14,8,203
b_3830.png,0,3,7,23,7,133
b_3831.png,6,2,12,15,0,139
b_3832.png,1,9,26,22,255,8
b_3833.png,2,0,18,3,21,146
b_3834.png,0,4,11,10,80,201
b_3835.png,0,7,12,19,0,192
b_3836.png,2,3,3,21,0,228
b_3837.png,3,1,22,12,254,71
b_3838.png,9,1,5,24,236,24
b_3839.png,8,0,11,27,0,202
b_3840.png,3,6,18,9,17,254
b_3841.png,1,9,27,10,244,30
b_3842.png,3,2,6,19,231,23
b_3843.png,0,9,11,9,12,238
b_3844.png,8,2,7,4,0,215
b_3845.png,3,7,20,15,198,1
b_3846.png,6,9,19,10,0,139
b_3847.png,2,0,11,24,0,243
b_3848.png,1,9,22,9,218,22
b_3849.png,4,9,13,18,12,191
b_3850.png,4,9,9,19,0,201
b_3851.png,6,1,12,9,0,154
b_3852.png,3,9,18,6,255,26
b_3853.png,4,7,21,19,0,242
b_3854.png,3,0,20,16,248,16
b_3855.png,8,0,24,15,0,96
b_3856.png,5,9,26,18,255,22
b_3857.png,7,9,21,26,9,148
b_3858.png,1,9,24,8,252,15
b_3859.png,3,6,27,17,40,238
b_3860.png,5,0,7,16,0,231
b_3861.png,5,3,6,14,255,48
b_3862.png,0,9,27,24,255,56
b_3863.png,9,1,18,9,2,182
b_3864.png,7,5,21,12,39,164
b_3865.png,8,9,27,19,242,10
b_3866.png,0,1,3,17,18,158
b_3867.png,0,9,7,4,0,224
b_3868.png,9,1,7,6,0,213
b_3869.png,6,3,13,17,0,128
b_3870.png,1,9,15,14,11,157
b_3871.png,4,7,23,11,0,239
b_3872.png,0,2,13,23,26,118
b_3873.png,0,3,2,21,14,237
b_3874.png,6,3,7,15,0,150
b_3875.png,5,3,14,27,0,176
b_3876.png,1,9,27,7,255,34
b_3877.png,7,3,12,15,42,165
b_3878.png,0,1,2,16,54,233
b_3879.png,3,4,26,10,0,177
b_3880.png,3,9,25,27,29,246
b_3881.png,5,7,27,18,240,100
b_3882.png,1,9,26,25,1,147
b_3883.png,7,3,21,8,38,226
b_3884.png,5,3,25,26,4,201
b_3885.png,4,2,6,6,9,107
b_3886.png,6,9,8,16,0,216
b_3887.png,0,8,10,13,225,70
b_3888.png,7,9,12,5,253,30
b_3889.png,8,0,27,19,2,156
b_3890.png,5,3,18,19,4,251
b_3891.png,2,0,19,21,17,133
b_3892.png,0,9,15,5,0,217
b_3893.png,3,5,14,12,41,207
b_3894.png,3,9,26,22,220,45
b_3895.png,7,9,6,15,0,173
b_3896.png,6,1,15,3,18,252
b_3897.png,1,9,13,17,0,228
b_3898.png,3,9,16,17,0,210
b_3899.png,2,5,2,16,2,248
b_3900.png,3,5,23,11,0,206
b_3901.png,4,2,11,16,0,80
b_3902.png,1,2,26,12,237,8
b_3903.png,1,9,17,16,32,246
b_3904.png,0,8,27,3,0,240
b_3905.png,1,9,7,21,44,248
b_3906.png,8,0,27,13,255,50
b_3907.png,5,1,27,15,13,211
b_3908.png,1,9,15,19,0,219
b_3909.png,8,1,25,9,1,235
b_3910.png,5,9,18,17,0,201
b_3911.png,0,1,6,9,0,107
b_3912.png,7,9,4,27,10,231
b_3913.png,9,1,26,14,239,6
b_3914.png,3,7,9,9,8,206
b_3915.png,2,6,19,19,16,207
b_3916.png,2,0,9,27,9,217
b_3917.png,6,9,26,5,20,253
b_3918.png,3,0,8,17,12,234
b_3919.png,3,0,21,11,0,215
b_3920.png,2,6,14,18,255,28
b_3921.png,7,9,19,9,16,240
b_3922.png,1,9,17,20,243,86
b_3923.png,0,9,27,17,255,40
b_3924.png,6,5,12,18,227,54
b_3925.png,5,6,6,14,251,39
b_3926.png,9,1,6,7,0,192
b_3927.png,2,0,24,23,3,233
b_3928.png,2,6,14,10,35,195
b_3929.png,6,9,10,14,255,14
b_3930.png,6,9,17,13,0,149
b_3931.png,7,9,12,19,0,231
b_3932.png,1,9,15,9,33,148
b_3933.png,2,5,13,22,0,98
b_3934.png,6,2,14,16,0,134
b_3935.png,8,0,26,14,253,39
b_3936.png,9,0,27,18,13,84
b_3937.png,6,4,14,20,3,145
b_3938.png,2,4,8,13,252,66
b_3939.png,5,0,24,17,8,212
b_3940.png,8,0,23,7,3,255
b_3941.png,3,0,19,12,15,207
b_3942.png,4,3,15,25,0,149
b_3943.png,5,2,23,5,0,162
b_3944.png,7,0,24,17,0,121
b_3945.png,1,9,25,15,8,208
b_3946.png,3,5,15,11,248,39
b_3947.png,1,9,20,10,255,72
b_3948.png,5,3,19,27,8,175
b_3949.png,0,9,16,26,29,238
b_3950.png,7,9,27,24,247,38
b_3951.png,4,7,14,24,255,59
b_3952.png,7,1,21,27,2,212
b_3953.png,3,9,21,11,0,163
b_3954.png,6,1,8,20,0,168
b_3955.png,4,7,11,12,0,220
b_3956.png,6,9,26,24,255,2
b_3957.png,1,9,18,21,254,40
b_3958.png,5,9,23,18,11,168
b_3959.png,3,9,21,3,0,228
b_3960.png,8,5,6,13,0,193
b_3961.png,7,9,11,19,6,254
b_3962.png,4,7,9,17,0,228
b_3963.png,2,6,12,5,251,96
b_3964.png,0,1,24,16,255,61
b_3965.png,5,7,4,13,255,23
b_3966.png,5,3,27,26,255,47
b_3967.png,7,9,2,15,2,148
b_3968.png,2,7,5,11,0,141
b_3969.png,7,4,25,5,5,195
b_3970.png,3,7,15,25,10,198
b_3971.png,0,2,27,19,0,206
b_3972.png,1,9,25,17,238,4
b_3973.png,1,9,27,10,247,101
b_3974.png,3,5,27,11,55,226
b_3975.png,3,7,20,14,255,44
b_3976.png,1,0,23,9,0,239
b_3977.png,1,9,25,23,39,186
b_3978.png,3,7,5,6,0,213
b_3979.png,4,1,18,23,11,253
b_3980.png,0,2,27,27,255,2
b_3981.png,1,9,15,12,241,86
b_3982.png,0,3,3,17,23,205
b_3983.png,1,9,26,20,255,84
b_3984.png,8,0,11,24,41,208
b_3985.png,6,9,12,15,1,102
b_3986.png,0,2,27,12,44,211
b_3987.png,0,1,9,19,46,235
b_3988.png,1,9,17,17,46,190
b_3989.png,9,1,26,21,241,109
b_3990.png,2,3,11,5,0,76
b_3991.png,9,1,18,20,47,165
b_3992.png,7,5,23,11,18,157
b_3993.png,3,9,22,7,3,168
b_3994.png,4,6,11,23,0,185
b_3995.png,4,0,20,8,255,72
b_3996.png,2,0,9,11,0,244
b_3997.png,8,9,12,13,0,213
b_3998.png,6,1,10,15,0,185
b_3999.png,3,7,20,8,13,252
b_4000.png,9,1,24,20,255,67
b_4001.png,4,1,22,18,30,180
b_4002.png,9,1,21,17,0,159
b_4003.png,2,9,13,12,3,212
b_4004.png,2,0,13,4,0,178
b_4005.png,6,1,11,11,15,160
b_4006.png,2,5,13,17,12,166
b_4007.png,9,1,14,26,251,68
b_4008.png,2,6,20,26,255,4
b_4009.png,6,9,26,5,255,42
b_4010.png,1,9,16,13,17,151
b_4011.png,0,1,22,19,0,189
b_4012.png,7,9,25,9,0,207
b_4013.png,0,9,25,2,3,140
b_4014.png,2,7,25,11,1,88
b_4015.png,9,1,25,13,11,155
b_4016.png,3,2,13,21,0,223
b_4017.png,7,4,8,26,0,148
b_4018.png,7,5,14,25,3,178
b_4019.png,3,7,14,2,4,206
b_4020.png,3,9,25,7,8,90
